station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;ure200d0;pva200d0;rre150d0;rka150d0;htoautd0;htoautd0_m;schnee_man;schnee_man_m;monat;pb_man;pb_aut;h_year
ROB;11.08.1961;17.9;26.2;12.7;72.7;14.9;24.7;;;;0;0;8;0;;1961
ROB;12.08.1961;13.9;18.2;9.5;77.3;13;18.5;;;;0;0;8;0;;1961
ROB;13.08.1961;13.5;21.4;8.5;52;8.1;0;;;;0;0;8;0;;1961
ROB;14.08.1961;12.9;20.5;5.5;78.3;11.4;0;;;;0;0;8;0;;1961
ROB;15.08.1961;14;20;5.6;76;11.8;3.4;;;;0;0;8;0;;1961
ROB;16.08.1961;13.1;18.7;8;43;6.2;0;;;;0;0;8;0;;1961
ROB;17.08.1961;11.7;17.2;6;54.7;7.3;0;;;;0;0;8;0;;1961
ROB;18.08.1961;11.9;20.2;7.4;47.3;6.4;0;;;;0;0;8;0;;1961
ROB;19.08.1961;12;18.5;4;80;10.9;11.4;;;;0;0;8;0;;1961
ROB;20.08.1961;13.5;20.9;7.4;57.3;8.1;0;;;;0;0;8;0;;1961
ROB;21.08.1961;11.9;20.4;4.6;79;10.8;0;;;;0;0;8;0;;1961
ROB;22.08.1961;15.1;21.1;9.5;72.7;12.8;0;;;;0;0;8;0;;1961
ROB;23.08.1961;13.2;21.5;8.2;49.3;7.6;0;;;;0;0;8;0;;1961
ROB;24.08.1961;14.1;18.9;5.7;78.3;12.7;0;;;;0;0;8;0;;1961
ROB;25.08.1961;12.1;20;6.5;82.3;11.7;0;;;;0;0;8;0;;1961
ROB;26.08.1961;13.5;22.7;3;73.3;11.3;0;;;;0;0;8;0;;1961
ROB;27.08.1961;15.2;26;7.3;68.7;11.3;0;;;;0;0;8;0;;1961
ROB;28.08.1961;15.9;26;8.8;75;13.1;0;;;;0;0;8;0;;1961
ROB;29.08.1961;16.7;24.5;11.4;77;14.8;0;;;;0;0;8;0;;1961
ROB;30.08.1961;16.8;26.5;7.8;68.7;12.4;0;;;;0;0;8;0;;1961
ROB;31.08.1961;16.6;25;9.2;76;14.1;0;;;;0;0;8;0;;1961
ROB;01.09.1961;17.2;23.6;10.5;83.3;16.2;4.2;;;;0;0;9;0;;1961
ROB;02.09.1961;16.9;22.5;13.5;78.7;15.2;1.3;;;;0;0;9;0;;1961
ROB;03.09.1961;15;21.4;11.3;79;13.5;0;;;;0;0;9;0;;1961
ROB;04.09.1961;15.3;23.2;9;73.7;12.3;0;;;;0;0;9;0;;1961
ROB;05.09.1961;14.1;18.5;11.5;80;12.8;5.2;;;;0;0;9;0;;1961
ROB;06.09.1961;13.8;16.9;11.5;89;14;0.7;;;;0;0;9;0;;1961
ROB;07.09.1961;14.7;18.5;11.5;79.7;13.3;0;;;;0;0;9;0;;1961
ROB;08.09.1961;15.1;21.2;6;51.3;8.5;0;;;;0;0;9;0;;1961
ROB;09.09.1961;13.6;17.7;7;48.7;7.2;0;;;;0;0;9;0;;1961
ROB;10.09.1961;9.9;20.8;2.5;70;7.9;0;;;;0;0;9;0;;1961
ROB;11.09.1961;11.7;20.1;4;74.7;10.2;0;;;;0;0;9;0;;1961
ROB;12.09.1961;11.9;19.5;5;83;11.8;0;;;;0;0;9;0;;1961
ROB;13.09.1961;15.6;20;5.5;79.3;13.3;0;;;;0;0;9;0;;1961
ROB;14.09.1961;14.9;20;8.3;79;13.2;0;;;;0;0;9;0;;1961
ROB;15.09.1961;15.9;24.5;11;73.3;13.4;0;;;;0;0;9;0;;1961
ROB;16.09.1961;15.8;24;8;81.3;14.3;0;;;;0;0;9;0;;1961
ROB;17.09.1961;15.2;26;9.3;74.7;12.7;0;;;;0;0;9;0;;1961
ROB;18.09.1961;15;26.5;6.9;65;10.6;0;;;;0;0;9;0;;1961
ROB;19.09.1961;13.9;26;7;66.3;10.1;0;;;;0;0;9;0;;1961
ROB;20.09.1961;13.8;25.5;6.5;68.3;10.3;0;;;;0;0;9;0;;1961
ROB;21.09.1961;14.9;25.5;6.6;68;10.8;0;;;;0;0;9;0;;1961
ROB;22.09.1961;14.4;24;8;75.3;12.2;0;;;;0;0;9;0;;1961
ROB;23.09.1961;13.9;22.4;7.6;80;12.6;0;;;;0;0;9;0;;1961
ROB;24.09.1961;13.5;23.8;7;73;10.9;0;;;;0;0;9;0;;1961
ROB;25.09.1961;12.9;23.4;5;72;10.3;0;;;;0;0;9;0;;1961
ROB;26.09.1961;12.1;20.4;7;82.3;11.7;0.8;;;;0;0;9;0;;1961
ROB;27.09.1961;12.4;21.7;5.5;77;10.8;0;;;;0;0;9;0;;1961
ROB;28.09.1961;12.6;21;8;79;11.7;0;;;;0;0;9;0;;1961
ROB;29.09.1961;13.8;22.2;7;78.7;12.1;0;;;;0;0;9;0;;1961
ROB;30.09.1961;13.1;20.6;8;81.7;12.2;3.2;;;;0;0;9;0;;1961
ROB;01.10.1961;13.4;18.8;10.5;83;12.7;3.3;;;;0;0;10;0;;1962
ROB;02.10.1961;12.4;16.2;7;90;12.8;0;;;;0;0;10;0;;1962
ROB;03.10.1961;12.2;17.6;6.7;83;11.6;0;;;;0;0;10;0;;1962
ROB;04.10.1961;13.6;18.6;9.5;82.3;12.9;0;;;;0;0;10;0;;1962
ROB;05.10.1961;13.5;18.9;9.3;80;12.2;0;;;;0;0;10;0;;1962
ROB;06.10.1961;12.6;16.1;10;83;12.2;32.5;;;;0;0;10;0;;1962
ROB;07.10.1961;8.2;12;5.4;92.7;10.3;15;;;;0;0;10;0;;1962
ROB;08.10.1961;12.7;16;6;40.7;6.3;0;;;;0;0;10;0;;1962
ROB;09.10.1961;7.6;18;1.5;67.7;6.6;0;;;;0;0;10;0;;1962
ROB;10.10.1961;8.3;18.6;1.6;73.3;7.8;0;;;;0;0;10;0;;1962
ROB;11.10.1961;8.5;17.6;2.7;76.3;8.4;0;;;;0;0;10;0;;1962
ROB;12.10.1961;9.5;19.6;3.6;75.3;8.7;0;;;;0;0;10;0;;1962
ROB;13.10.1961;9;16.9;1.5;81;9.2;0;;;;0;0;10;0;;1962
ROB;14.10.1961;8.6;16.2;4.1;78;9.2;0;;;;0;0;10;0;;1962
ROB;15.10.1961;9.2;15.6;1.6;72.3;8.3;0;;;;0;0;10;0;;1962
ROB;16.10.1961;8.8;15.6;1.1;79;8.8;0;;;;0;0;10;0;;1962
ROB;17.10.1961;8.4;9.5;7;95.3;10.6;37;;;;0;0;10;0;;1962
ROB;18.10.1961;3.4;8.4;0.4;82.7;6.9;9.4;;;;0;0;10;0;;1962
ROB;19.10.1961;1.7;7.5;-2;79.7;5.6;0;;;;0;0;10;0;;1962
ROB;20.10.1961;1.5;10;-3.5;74.3;4.9;0;;;;0;0;10;0;;1962
ROB;21.10.1961;3.1;11.2;-3.2;70.7;5.1;0;;;;0;0;10;0;;1962
ROB;22.10.1961;2.6;10.5;-2.1;76;5.4;0;;;;0;0;10;0;;1962
ROB;23.10.1961;3.7;12.6;-2;76;5.9;0;;;;0;0;10;0;;1962
ROB;24.10.1961;3.9;13.2;-1.3;79;6.3;0;;;;0;0;10;0;;1962
ROB;25.10.1961;6.6;12.4;0;78.3;7.6;0;;;;0;0;10;0;;1962
ROB;26.10.1961;8.5;12.4;5.4;85.3;9.5;2.2;;;;0;0;10;0;;1962
ROB;27.10.1961;8.9;10.3;7;95.7;10.9;15.4;;;;0;0;10;0;;1962
ROB;28.10.1961;8.5;10.4;6.8;93;10.5;11.1;;;;0;0;10;0;;1962
ROB;29.10.1961;6.8;10.7;5;92;9.3;0;;;;0;0;10;0;;1962
ROB;30.10.1961;4.3;9.3;1;80.7;6.9;0;;;;0;0;10;0;;1962
ROB;31.10.1961;3.5;13.5;-1.8;67.7;5.2;0;;;;0;0;10;0;;1962
ROB;01.11.1961;4;13.7;-2.4;66.3;5.2;0;;;;0;0;11;134.3;;1962
ROB;02.11.1961;3.5;13;-1.4;67.3;5.2;0;;;;0;0;11;134.3;;1962
ROB;03.11.1961;4.5;9.9;-2;77.7;6.4;1.4;;;;0;0;11;134.3;;1962
ROB;04.11.1961;2;6;-1;31.7;2.4;0;;;;0;0;11;134.3;;1962
ROB;05.11.1961;1.5;3.2;-1.5;27.7;1.9;0;;;;0;0;11;134.3;;1962
ROB;06.11.1961;1.7;4;-1.5;33;2.4;0;;;;0;0;11;134.3;;1962
ROB;07.11.1961;2;9.6;-4.6;70.3;4.7;0;;;;0;0;11;134.3;;1962
ROB;08.11.1961;2.3;7;-3.5;77.3;5.5;0;;;;0;0;11;134.3;;1962
ROB;09.11.1961;3;4;1;93;7;45;;;;0;0;11;134.3;;1962
ROB;10.11.1961;3.9;7.4;1;86.3;7;2.5;;;;0;0;11;134.3;;1962
ROB;11.11.1961;1;3.1;-1;96.7;6.3;9.5;;;;0;0;11;134.3;;1962
ROB;12.11.1961;3.3;4.8;0;93.7;7.2;24.6;;;;0;0;11;134.3;;1962
ROB;13.11.1961;3;5.5;1;92.3;7;3.5;;;;0;0;11;134.3;;1962
ROB;14.11.1961;2.7;7.7;0.7;91.7;6.8;5.2;;;;0;0;11;134.3;;1962
ROB;15.11.1961;1.7;9.1;-2.5;74.3;5.1;0;;;;0;0;11;134.3;;1962
ROB;16.11.1961;2;9.1;-3;71;4.9;0;;;;0;0;11;134.3;;1962
ROB;17.11.1961;1.1;10;-4;64.3;4;0;;;;0;0;11;134.3;;1962
ROB;18.11.1961;0.4;8.8;-4.5;65;3.9;0;;;;0;0;11;134.3;;1962
ROB;19.11.1961;2.1;8.2;-4.1;70.7;4.8;0;;;;0;0;11;134.3;;1962
ROB;20.11.1961;-2.5;4.5;-6.2;85;4.5;0;;;;0;0;11;134.3;;1962
ROB;21.11.1961;-2.8;4.5;-6.9;77.7;3.9;0;;;;0;0;11;134.3;;1962
ROB;22.11.1961;-1.2;8;-6.7;60.7;3.3;0;;;;0;0;11;134.3;;1962
ROB;23.11.1961;1.2;6.5;-4.1;72.3;4.9;2.5;;;;0;0;11;134.3;;1962
ROB;24.11.1961;1.9;4;-2;94.7;6.6;0.4;;;;3;0.03;11;135.41;;1962
ROB;25.11.1961;3.9;7.5;1;88;7.2;0.2;;;;1;0.01;11;134.67;;1962
ROB;26.11.1961;3.5;5.2;1.4;95;7.5;13.4;;;;0;0;11;134.3;;1962
ROB;27.11.1961;4.7;6.5;2.3;95;8.2;6.3;;;;0;0;11;134.3;;1962
ROB;28.11.1961;4.5;9.3;2.1;85;7.4;0;;;;0;0;11;134.3;;1962
ROB;29.11.1961;4;6.2;0;80.3;6.5;10.2;;;;0;0;11;134.3;;1962
ROB;30.11.1961;3.4;7;1;81.7;6.6;0;;;;0;0;11;134.3;;1962
ROB;01.12.1961;2.8;8.4;0;78.3;6;0;;;;0;0;12;186.3;;1962
ROB;02.12.1961;2.1;3.6;-2.5;86.7;6;1.1;;;;0;0;12;186.3;;1962
ROB;03.12.1961;3.6;5;1.1;92.3;7.3;1.6;;;;0;0;12;186.3;;1962
ROB;04.12.1961;3.7;8.5;1;84.7;6.9;0;;;;0;0;12;186.3;;1962
ROB;05.12.1961;5;7.8;0.4;84.3;7.4;16.7;;;;0;0;12;186.3;;1962
ROB;06.12.1961;0.6;5.3;-2.2;60.7;4.2;0;;;;0;0;12;186.3;;1962
ROB;07.12.1961;-2;-0.6;-3.5;24;1.3;0;;;;0;0;12;186.3;;1962
ROB;08.12.1961;-4.9;2.4;-10.9;52.7;2;0;;;;0;0;12;186.3;;1962
ROB;09.12.1961;-0.4;4.9;-5.7;59;3.4;0;;;;0;0;12;186.3;;1962
ROB;10.12.1961;1.1;5;-4.5;73.7;4.8;0;;;;0;0;12;186.3;;1962
ROB;11.12.1961;4.1;7.5;-1.1;79;6.4;1.7;;;;0;0;12;186.3;;1962
ROB;12.12.1961;14.5;17.2;3.5;34.7;5.8;0;;;;0;0;12;186.3;;1962
ROB;13.12.1961;8.5;14.5;3;50;5.9;0;;;;0;0;12;186.3;;1962
ROB;14.12.1961;8.3;11.6;2.7;43;4.9;0;;;;0;0;12;186.3;;1962
ROB;15.12.1961;4.3;7;1.5;30.7;2.7;0;;;;0;0;12;186.3;;1962
ROB;16.12.1961;2.1;9;-1.5;27;2.1;0;;;;0;0;12;186.3;;1962
ROB;17.12.1961;-7.1;-0.8;-9.5;54.7;2;0;;;;0;0;12;186.3;;1962
ROB;18.12.1961;-5;1.5;-10;54;2.2;0;;;;0;0;12;186.3;;1962
ROB;19.12.1961;-5.3;4.6;-11;72.7;2.8;0;;;;0;0;12;186.3;;1962
ROB;20.12.1961;-3.8;2.5;-9;69.7;3.1;0;;;;0;0;12;186.3;;1962
ROB;21.12.1961;8;10.4;-5.5;29.7;3.3;0;;;;0;0;12;186.3;;1962
ROB;22.12.1961;-3;7;-5.6;78.7;3.9;0;;;;0;0;12;186.3;;1962
ROB;23.12.1961;-1.2;4;-6;80.7;4.5;0;;;;0;0;12;186.3;;1962
ROB;24.12.1961;-3.6;-1.8;-4.4;97.3;4.6;0;;;;0;0;12;186.3;;1962
ROB;25.12.1961;-6.7;-3.5;-8.7;81.3;3.2;0;;;;0;0;12;186.3;;1962
ROB;26.12.1961;-3.2;-1.8;-8.6;84;4;8.2;;;;0;0;12;186.3;;1962
ROB;27.12.1961;-3.9;1.9;-7.1;88;4.2;0;;;;15;0.15;12;190.2;;1962
ROB;28.12.1961;-4.1;3;-7.3;82;3.9;0;;;;11;0.11;12;189.16;;1962
ROB;29.12.1961;-1.8;5.2;-7.7;70;3.6;0;;;;8;0.08;12;188.38;;1962
ROB;30.12.1961;0;2.5;-5.5;85.7;5.1;11;;;;6;0.06;12;187.86;;1962
ROB;31.12.1961;1.1;2;0.1;96.7;6.3;33.2;;;;9;0.09;12;188.64;;1962
ROB;01.01.1962;2;3;1.3;95.7;6.7;38.3;;;;7;0.07;1;222.47;;1962
ROB;02.01.1962;2.8;4.5;1.5;95.3;7.1;14.8;;;;4;0.04;1;221.54;;1962
ROB;03.01.1962;1.7;3.5;0.5;96;6.8;10.1;;;;2;0.02;1;220.92;;1962
ROB;04.01.1962;0.9;4;0;92.7;6.2;0;;;;2;0.02;1;220.92;;1962
ROB;05.01.1962;1.1;8;-1.5;79;5.4;0;;;;0;0;1;220.3;;1962
ROB;06.01.1962;4.2;8.5;-4;48.3;3.5;0;;;;0;0;1;220.3;;1962
ROB;07.01.1962;3;8.5;-1.5;33.3;2.6;0;;;;0;0;1;220.3;;1962
ROB;08.01.1962;-2.4;5;-6;64;3.1;0;;;;0;0;1;220.3;;1962
ROB;09.01.1962;-3.1;3;-6;69.3;3.3;3.2;;;;0;0;1;220.3;;1962
ROB;10.01.1962;-2.6;-0.5;-4;95.7;4.7;9.3;;;;10;0.1;1;223.4;;1962
ROB;11.01.1962;-1;0;-4.5;93;5.2;14;;;;26;0.26;1;228.36;;1962
ROB;12.01.1962;1.2;7.5;-2;52;3.5;0;;;;30;0.3;1;229.6;;1962
ROB;13.01.1962;0;1.5;-1.5;92.3;5.7;3.1;;;;30;0.3;1;229.6;;1962
ROB;14.01.1962;-2.5;3.5;-7.2;40.7;2.1;0;;;;32;0.32;1;230.22;;1962
ROB;15.01.1962;-4.2;3.3;-10;47.7;2.2;0;;;;30;0.3;1;229.6;;1962
ROB;16.01.1962;-6.6;1;-11.5;64.3;2.3;0;;;;25;0.25;1;228.05;;1962
ROB;17.01.1962;-6.1;2.4;-10;69.7;2.7;0;;;;20;0.2;1;226.5;;1962
ROB;18.01.1962;-0.9;4.2;-9.3;77;4.2;1.5;;;;20;0.2;1;226.5;;1962
ROB;19.01.1962;0.8;3;-1.5;92;6;0.5;;;;22;0.22;1;227.12;;1962
ROB;20.01.1962;-0.6;7.1;-4.5;68.3;4.1;0;;;;22;0.22;1;227.12;;1962
ROB;21.01.1962;-1.4;8.5;-5.2;65;3.6;0;;;;20;0.2;1;226.5;;1962
ROB;22.01.1962;0.6;4.5;-6.5;56.7;3.2;0;;;;16;0.16;1;225.26;;1962
ROB;23.01.1962;1;4.2;0.4;36.7;2.4;0;;;;15;0.15;1;224.95;;1962
ROB;24.01.1962;-2.7;4.6;-6.7;61.7;3.1;0;;;;14;0.14;1;224.64;;1962
ROB;25.01.1962;2.2;5.4;-4.5;65.3;4.3;0;;;;13;0.13;1;224.33;;1962
ROB;26.01.1962;8.1;10.8;1.8;43.7;4.6;0;;;;11;0.11;1;223.71;;1962
ROB;27.01.1962;7.8;10.5;6;49.3;5.3;0;;;;0;0;1;220.3;;1962
ROB;28.01.1962;1.8;6.7;-0.5;31.3;2.3;0;;;;0;0;1;220.3;;1962
ROB;29.01.1962;-6.4;-0.3;-9;31.3;1.3;0;;;;0;0;1;220.3;;1962
ROB;30.01.1962;-7.3;-3.6;-10.3;31;1.1;0;;;;0;0;1;220.3;;1962
ROB;31.01.1962;-4.2;-0.6;-7.4;29.3;1.3;0;;;;0;0;1;220.3;;1962
ROB;01.02.1962;-7.3;-0.7;-10.5;61;2.2;0;;;;0;0;2;264.3;;1962
ROB;02.02.1962;-1.6;1;-9.5;36;2;0;;;;0;0;2;264.3;;1962
ROB;03.02.1962;-3.9;0.1;-6.2;39.3;1.9;0;;;;0;0;2;264.3;;1962
ROB;04.02.1962;4.7;9.3;-7.8;47.7;3.9;0;;;;0;0;2;264.3;;1962
ROB;05.02.1962;5.3;9.4;-1;58.7;4.9;0;;;;0;0;2;264.3;;1962
ROB;06.02.1962;5.9;8.6;4.8;36.7;3.5;0;;;;0;0;2;264.3;;1962
ROB;07.02.1962;1.3;9.6;-3;67.3;4.4;2.6;;;;0;0;2;264.3;;1962
ROB;08.02.1962;0.5;2.2;-0.2;96.3;6.1;4.2;;;;6;0.06;2;264.84;;1962
ROB;09.02.1962;0.6;6.9;-5.1;73.7;4.6;0;;;;10;0.1;2;265.2;;1962
ROB;10.02.1962;-1.2;7.5;-5;74.3;4.2;0;;;;4;0.04;2;264.66;;1962
ROB;11.02.1962;1.4;9;-4;60.3;4;0;;;;0;0;2;264.3;;1962
ROB;12.02.1962;1.5;8;-2.9;56;3.8;0;;;;0;0;2;264.3;;1962
ROB;13.02.1962;-0.4;3.4;-1.3;68.7;4.2;0;;;;0;0;2;264.3;;1962
ROB;14.02.1962;-3.8;-0.1;-4.6;61.3;2.8;0;;;;0;0;2;264.3;;1962
ROB;15.02.1962;-4.9;-3.2;-5.2;36;1.5;0;;;;0;0;2;264.3;;1962
ROB;16.02.1962;4.2;10.2;-5;46;3.3;0;;;;0;0;2;264.3;;1962
ROB;17.02.1962;3;10;1;33.7;2.7;0;;;;0;0;2;264.3;;1962
ROB;18.02.1962;3.1;5.7;-0.6;34;2.5;0;;;;0;0;2;264.3;;1962
ROB;19.02.1962;1.4;11.5;-2.6;58.3;4;0;;;;0;0;2;264.3;;1962
ROB;20.02.1962;0.3;9.5;-3.8;56;3.4;0;;;;0;0;2;264.3;;1962
ROB;21.02.1962;6.3;13.1;-4;35.7;2.7;0;;;;0;0;2;264.3;;1962
ROB;22.02.1962;-2.4;9.1;-4.6;82.3;4.4;2;;;;0;0;2;264.3;;1962
ROB;23.02.1962;-3;0.1;-4.8;76.7;3.7;0;;;;1;0.01;2;264.39;;1962
ROB;24.02.1962;-4.7;1.6;-9.5;67.7;2.8;1.4;;;;0;0;2;264.3;;1962
ROB;25.02.1962;-4.2;-2.6;-6;83.3;3.7;4;;;;3;0.03;2;264.57;;1962
ROB;26.02.1962;-2.9;-0.5;-6;85;4.2;2.8;;;;3;0.03;2;264.57;;1962
ROB;27.02.1962;-1;5.7;-5;78;4.4;0;;;;3;0.03;2;264.57;;1962
ROB;28.02.1962;0.6;4.1;-2;86;5.5;1.1;;;;0;0;2;264.3;;1962
ROB;01.03.1962;3.9;7.2;0.8;31.7;2.7;0;;;;0;0;3;318.3;;1962
ROB;02.03.1962;-0.9;3.4;-6.5;71.3;4;1.8;;;;0;0;3;318.3;;1962
ROB;03.03.1962;-0.7;1.1;-3;87.7;5.1;7.7;;;;2;0.02;3;318.36;;1962
ROB;04.03.1962;0;0.3;-2;97;5.9;33.2;;;;12;0.12;3;318.66;;1962
ROB;05.03.1962;2.2;4.5;-0.6;91.7;6.7;18.5;;;;20;0.2;3;318.9;;1962
ROB;06.03.1962;-1.6;2.5;-4.5;40.7;2.3;0;;;;10;0.1;3;318.6;;1962
ROB;07.03.1962;-4.5;2.2;-8;37;1.6;0;;;;10;0.1;3;318.6;;1962
ROB;08.03.1962;-2.1;2;-10;66.7;3.5;0;;;;9;0.09;3;318.57;;1962
ROB;09.03.1962;-1.8;1;-5;82.7;4.5;7.1;;;;9;0.09;3;318.57;;1962
ROB;10.03.1962;-2.1;1.9;-4.4;90.7;4.7;0;;;;15;0.15;3;318.75;;1962
ROB;11.03.1962;-0.1;4;-4;89.7;5.4;0;;;;15;0.15;3;318.75;;1962
ROB;12.03.1962;3.6;8;-3.5;57;4.2;0;;;;13;0.13;3;318.69;;1962
ROB;13.03.1962;-2.1;5.5;-5;34.3;1.9;0;;;;11;0.11;3;318.63;;1962
ROB;14.03.1962;-4.8;-2;-7.3;30.7;1.4;0;;;;11;0.11;3;318.63;;1962
ROB;15.03.1962;-5.1;-3;-8;35;1.5;0;;;;11;0.11;3;318.63;;1962
ROB;16.03.1962;-5.4;-3.5;-7;34.3;1.4;0;;;;11;0.11;3;318.63;;1962
ROB;17.03.1962;-4.9;-1.5;-8.5;33;1.4;0;;;;11;0.11;3;318.63;;1962
ROB;18.03.1962;-3.4;2.3;-11.5;54.7;2.5;0;;;;11;0.11;3;318.63;;1962
ROB;19.03.1962;-3.6;2.5;-10.6;61;2.8;0;;;;9;0.09;3;318.57;;1962
ROB;20.03.1962;-3.2;4.5;-7;69.3;3.5;0;;;;5;0.05;3;318.45;;1962
ROB;21.03.1962;-1.5;5.1;-8.9;64;3.5;0;;;;2;0.02;3;318.36;;1962
ROB;22.03.1962;-0.6;5.8;-7.4;71.3;4.1;0;;;;0;0;3;318.3;;1962
ROB;23.03.1962;0;2.7;-3.5;82.3;5.1;0;;;;0;0;3;318.3;;1962
ROB;24.03.1962;0.3;6.5;-5;53;3.3;0;;;;0;0;3;318.3;;1962
ROB;25.03.1962;1.4;4.5;-4.5;51.3;3.3;0;;;;0;0;3;318.3;;1962
ROB;26.03.1962;-0.4;5;-4.6;49.3;2.8;0;;;;0;0;3;318.3;;1962
ROB;27.03.1962;0.3;2;-2.9;83;5.2;3.4;;;;0;0;3;318.3;;1962
ROB;28.03.1962;0.9;5.8;-5.9;50.7;3;0;;;;3;0.03;3;318.39;;1962
ROB;29.03.1962;3.4;9;-1.9;59;4.5;0;;;;0;0;3;318.3;;1962
ROB;30.03.1962;2.4;6.5;-1.5;79.3;5.8;12.5;;;;0;0;3;318.3;;1962
ROB;31.03.1962;5.9;11.5;-3;83;7.7;0;;;;0;0;3;318.3;;1962
ROB;01.04.1962;4.4;11.2;-0.6;40.3;3.5;0;;;;0;0;4;332.3;;1962
ROB;02.04.1962;3.2;7.5;-2.5;46.3;3.7;0;;;;0;0;4;332.3;;1962
ROB;03.04.1962;4.1;9.3;-3.5;57.3;4.6;3.2;;;;0;0;4;332.3;;1962
ROB;04.04.1962;1;4.5;-1.5;93.3;6.1;13.7;;;;0;0;4;332.3;;1962
ROB;05.04.1962;2.9;6.5;-1.5;54;3.8;0;;;;13;0.13;4;335.55;;1962
ROB;06.04.1962;2.7;5;-1.5;42;3.2;0;;;;7;0.07;4;334.05;;1962
ROB;07.04.1962;5.1;8;0;34.7;2.9;0;;;;5;0.05;4;333.55;;1962
ROB;08.04.1962;5.2;12;-2.5;62.7;5.4;4.2;;;;0;0;4;332.3;;1962
ROB;09.04.1962;1.9;4.6;-1.5;58;3.9;0;;;;2;0.02;4;332.8;;1962
ROB;10.04.1962;2.5;5.9;0.3;33.3;2.5;0;;;;0;0;4;332.3;;1962
ROB;11.04.1962;4.1;7;-1;27.7;2.3;0;;;;0;0;4;332.3;;1962
ROB;12.04.1962;4.4;13.2;-3.5;58;4.7;0;;;;0;0;4;332.3;;1962
ROB;13.04.1962;6.5;13.4;-1;44.7;4.2;0;;;;0;0;4;332.3;;1962
ROB;14.04.1962;1;6;-1.5;42.7;2.8;5.4;;;;0;0;4;332.3;;1962
ROB;15.04.1962;-1.5;2;-4;84.3;4.8;5;;;;5;0.05;4;333.55;;1962
ROB;16.04.1962;0.6;5;-7.5;70.3;4.3;6.3;;;;10;0.1;4;334.8;;1962
ROB;17.04.1962;3.4;5;-1.4;93.3;7;36;;;;7;0.07;4;334.05;;1962
ROB;18.04.1962;5;5.5;2.4;92.7;8.1;40;;;;0;0;4;332.3;;1962
ROB;19.04.1962;6.9;11;2.8;84.3;8.5;1;;;;0;0;4;332.3;;1962
ROB;20.04.1962;7.3;11;2.8;83;8.6;4.3;;;;0;0;4;332.3;;1962
ROB;21.04.1962;11.6;17.5;6.8;56.3;7.5;0;;;;0;0;4;332.3;;1962
ROB;22.04.1962;11.9;20;6.5;58;8;0;;;;0;0;4;332.3;;1962
ROB;23.04.1962;9.9;17.5;2.5;58.7;7;0;;;;0;0;4;332.3;;1962
ROB;24.04.1962;9.4;19.6;2.8;61;6.9;0;;;;0;0;4;332.3;;1962
ROB;25.04.1962;10.8;20;3;61;7.4;0;;;;0;0;4;332.3;;1962
ROB;26.04.1962;11.3;20.5;3.5;60;7.6;0;;;;0;0;4;332.3;;1962
ROB;27.04.1962;11.2;16.6;4;54.3;7.1;0;;;;0;0;4;332.3;;1962
ROB;28.04.1962;10.5;16.5;1;44.7;5.4;0;;;;0;0;4;332.3;;1962
ROB;29.04.1962;6.5;10.5;3.5;34.3;3.4;0;;;;0;0;4;332.3;;1962
ROB;30.04.1962;2.7;8.2;0.7;51.3;4;0;;;;0;0;4;332.3;;1962
ROB;01.05.1962;3.4;6.6;-1.5;35;2.7;0;;;;0;0;5;398.3;;1962
ROB;02.05.1962;7.9;12.2;-4.6;48;4.9;0;;;;0;0;5;398.3;;1962
ROB;03.05.1962;8.1;14.8;2.1;60.7;6.3;0;;;;0;0;5;398.3;;1962
ROB;04.05.1962;8.4;13;1;72.7;8;0;;;;0;0;5;398.3;;1962
ROB;05.05.1962;8.6;15.7;1;58.7;6.4;0;;;;0;0;5;398.3;;1962
ROB;06.05.1962;9.6;14;2.5;71.7;8.6;0;;;;0;0;5;398.3;;1962
ROB;07.05.1962;14.1;22.5;5.1;56.3;8.7;0;;;;0;0;5;398.3;;1962
ROB;08.05.1962;15.2;23.5;6.3;62.3;10.5;0;;;;0;0;5;398.3;;1962
ROB;09.05.1962;13.5;19;6.5;81.3;12.9;4.6;;;;0;0;5;398.3;;1962
ROB;10.05.1962;9.1;18;3.3;71.7;8.3;0;;;;0;0;5;398.3;;1962
ROB;11.05.1962;7.4;15;2;68;6.8;3.5;;;;0;0;5;398.3;;1962
ROB;12.05.1962;6.8;12;3;79;7.8;1.4;;;;0;0;5;398.3;;1962
ROB;13.05.1962;4.7;6.6;2.6;92.7;8;23.8;;;;0;0;5;398.3;;1962
ROB;14.05.1962;7.9;13;2.5;54.7;5.6;0;;;;0;0;5;398.3;;1962
ROB;15.05.1962;8.3;11.5;4;31.3;3.4;0;;;;0;0;5;398.3;;1962
ROB;16.05.1962;9.5;16.2;3.5;40;4.7;0;;;;0;0;5;398.3;;1962
ROB;17.05.1962;8.8;11.8;2.5;80.3;9.1;1.9;;;;0;0;5;398.3;;1962
ROB;18.05.1962;11.3;15.2;4.9;76.7;10;3.5;;;;0;0;5;398.3;;1962
ROB;19.05.1962;10.6;15.2;6.9;93;11.7;18;;;;0;0;5;398.3;;1962
ROB;20.05.1962;6.2;11.4;4;46.3;4.3;0;;;;0;0;5;398.3;;1962
ROB;21.05.1962;5.8;14;-2;65.3;5.8;0;;;;0;0;5;398.3;;1962
