Werte_Zug:;;monat;HS_m;h_year
02.03.2017;107;3;1.07;2017
03.03.2017;97;3;0.97;2017
04.03.2017;95;3;0.95;2017
05.03.2017;97;3;0.97;2017
06.03.2017;115;3;1.15;2017
07.03.2017;135;3;1.35;2017
08.03.2017;147;3;1.47;2017
09.03.2017;128;3;1.28;2017
10.03.2017;120;3;1.2;2017
11.03.2017;115;3;1.15;2017
12.03.2017;115;3;1.15;2017
13.03.2017;114;3;1.14;2017
14.03.2017;112;3;1.12;2017
15.03.2017;107;3;1.07;2017
16.03.2017;105;3;1.05;2017
17.03.2017;105;3;1.05;2017
18.03.2017;100;3;1;2017
19.03.2017;94;3;0.94;2017
20.03.2017;92;3;0.92;2017
21.03.2017;86;3;0.86;2017
22.03.2017;83;3;0.83;2017
23.03.2017;81;3;0.81;2017
24.03.2017;77;3;0.77;2017
25.03.2017;75;3;0.75;2017
26.03.2017;72;3;0.72;2017
27.03.2017;70;3;0.7;2017
28.03.2017;66;3;0.66;2017
29.03.2017;62;3;0.62;2017
30.03.2017;57;3;0.57;2017
31.03.2017;52;3;0.52;2017
01.04.2017;50;4;0.5;2017
02.04.2017;46;4;0.46;2017
03.04.2017;42;4;0.42;2017
04.04.2017;38;4;0.38;2017
05.04.2017;36;4;0.36;2017
06.04.2017;36;4;0.36;2017
07.04.2017;35;4;0.35;2017
08.04.2017;32;4;0.32;2017
09.04.2017;26;4;0.26;2017
10.04.2017;23;4;0.23;2017
11.04.2017;17;4;0.17;2017
12.04.2017;10;4;0.1;2017
13.04.2017;5;4;0.05;2017
14.04.2017;0;4;0;2017
15.04.2017;0;4;0;2017
16.04.2017;0;4;0;2017
17.04.2017;17;4;0.17;2017
18.04.2017;45;4;0.45;2017
19.04.2017;60;4;0.6;2017
20.04.2017;31;4;0.31;2017
21.04.2017;17;4;0.17;2017
22.04.2017;12;4;0.12;2017
23.04.2017;3;4;0.03;2017
24.04.2017;0;4;0;2017
25.04.2017;0;4;0;2017
26.04.2017;0;4;0;2017
27.04.2017;8;4;0.08;2017
28.04.2017;11;4;0.11;2017
29.04.2017;19;4;0.19;2017
30.04.2017;5;4;0.05;2017
01.05.2017;0;5;0;2017
02.05.2017;13;5;0.13;2017
03.05.2017;0;5;0;2017
04.05.2017;0;5;0;2017
05.05.2017;0;5;0;2017
06.05.2017;0;5;0;2017
07.05.2017;0;5;0;2017
08.05.2017;0;5;0;2017
09.05.2017;0;5;0;2017
10.05.2017;0;5;0;2017
11.05.2017;0;5;0;2017
12.05.2017;0;5;0;2017
13.05.2017;0;5;0;2017
14.05.2017;0;5;0;2017
15.05.2017;0;5;0;2017
16.05.2017;0;5;0;2017
17.05.2017;0;5;0;2017
18.05.2017;0;5;0;2017
19.05.2017;0;5;0;2017
20.05.2017;0;5;0;2017
21.05.2017;0;5;0;2017
22.05.2017;0;5;0;2017
23.05.2017;0;5;0;2017
24.05.2017;0;5;0;2017
25.05.2017;0;5;0;2017
26.05.2017;0;5;0;2017
27.05.2017;0;5;0;2017
28.05.2017;0;5;0;2017
29.05.2017;0;5;0;2017
30.05.2017;0;5;0;2017
31.05.2017;0;5;0;2017
01.06.2017;0;6;0;2017
02.06.2017;0;6;0;2017
03.06.2017;0;6;0;2017
04.06.2017;0;6;0;2017
05.06.2017;0;6;0;2017
06.06.2017;0;6;0;2017
07.06.2017;0;6;0;2017
08.06.2017;0;6;0;2017
09.06.2017;0;6;0;2017
10.06.2017;0;6;0;2017
11.06.2017;0;6;0;2017
12.06.2017;0;6;0;2017
13.06.2017;0;6;0;2017
14.06.2017;0;6;0;2017
15.06.2017;0;6;0;2017
16.06.2017;0;6;0;2017
17.06.2017;0;6;0;2017
18.06.2017;0;6;0;2017
19.06.2017;0;6;0;2017
20.06.2017;0;6;0;2017
21.06.2017;0;6;0;2017
22.06.2017;0;6;0;2017
23.06.2017;0;6;0;2017
24.06.2017;0;6;0;2017
25.06.2017;0;6;0;2017
26.06.2017;0;6;0;2017
27.06.2017;0;6;0;2017
28.06.2017;0;6;0;2017
29.06.2017;0;6;0;2017
30.06.2017;0;6;0;2017
01.07.2017;0;7;0;2017
02.07.2017;0;7;0;2017
03.07.2017;0;7;0;2017
04.07.2017;0;7;0;2017
05.07.2017;0;7;0;2017
06.07.2017;0;7;0;2017
07.07.2017;0;7;0;2017
08.07.2017;0;7;0;2017
09.07.2017;0;7;0;2017
10.07.2017;0;7;0;2017
11.07.2017;0;7;0;2017
12.07.2017;0;7;0;2017
13.07.2017;0;7;0;2017
14.07.2017;0;7;0;2017
15.07.2017;0;7;0;2017
16.07.2017;0;7;0;2017
17.07.2017;0;7;0;2017
18.07.2017;0;7;0;2017
19.07.2017;0;7;0;2017
20.07.2017;0;7;0;2017
21.07.2017;0;7;0;2017
22.07.2017;0;7;0;2017
23.07.2017;0;7;0;2017
24.07.2017;0;7;0;2017
25.07.2017;0;7;0;2017
26.07.2017;0;7;0;2017
27.07.2017;0;7;0;2017
28.07.2017;0;7;0;2017
29.07.2017;0;7;0;2017
30.07.2017;0;7;0;2017
31.07.2017;0;7;0;2017
01.08.2017;0;8;0;2017
02.08.2017;0;8;0;2017
03.08.2017;0;8;0;2017
04.08.2017;0;8;0;2017
05.08.2017;0;8;0;2017
06.08.2017;0;8;0;2017
07.08.2017;0;8;0;2017
08.08.2017;0;8;0;2017
09.08.2017;0;8;0;2017
10.08.2017;0;8;0;2017
11.08.2017;0;8;0;2017
12.08.2017;0;8;0;2017
13.08.2017;0;8;0;2017
14.08.2017;0;8;0;2017
15.08.2017;0;8;0;2017
16.08.2017;0;8;0;2017
17.08.2017;0;8;0;2017
18.08.2017;0;8;0;2017
19.08.2017;0;8;0;2017
20.08.2017;0;8;0;2017
21.08.2017;0;8;0;2017
22.08.2017;0;8;0;2017
23.08.2017;0;8;0;2017
24.08.2017;0;8;0;2017
25.08.2017;0;8;0;2017
26.08.2017;0;8;0;2017
27.08.2017;0;8;0;2017
28.08.2017;0;8;0;2017
29.08.2017;0;8;0;2017
30.08.2017;0;8;0;2017
31.08.2017;0;8;0;2017
01.09.2017;0;9;0;2017
02.09.2017;0;9;0;2017
03.09.2017;0;9;0;2017
04.09.2017;0;9;0;2017
05.09.2017;0;9;0;2017
06.09.2017;0;9;0;2017
07.09.2017;0;9;0;2017
08.09.2017;0;9;0;2017
09.09.2017;0;9;0;2017
10.09.2017;0;9;0;2017
11.09.2017;0;9;0;2017
12.09.2017;0;9;0;2017
13.09.2017;0;9;0;2017
14.09.2017;0;9;0;2017
15.09.2017;0;9;0;2017
16.09.2017;0;9;0;2017
17.09.2017;0;9;0;2017
18.09.2017;0;9;0;2017
19.09.2017;0;9;0;2017
20.09.2017;0;9;0;2017
21.09.2017;0;9;0;2017
22.09.2017;0;9;0;2017
23.09.2017;0;9;0;2017
24.09.2017;0;9;0;2017
25.09.2017;0;9;0;2017
26.09.2017;0;9;0;2017
27.09.2017;0;9;0;2017
28.09.2017;0;9;0;2017
29.09.2017;0;9;0;2017
30.09.2017;0;9;0;2017
01.10.2017;0;10;0;2018
02.10.2017;0;10;0;2018
03.10.2017;0;10;0;2018
04.10.2017;0;10;0;2018
05.10.2017;0;10;0;2018
06.10.2017;0;10;0;2018
07.10.2017;16;10;0.16;2018
08.10.2017;7;10;0.07;2018
09.10.2017;0;10;0;2018
10.10.2017;0;10;0;2018
11.10.2017;0;10;0;2018
12.10.2017;0;10;0;2018
13.10.2017;0;10;0;2018
14.10.2017;0;10;0;2018
15.10.2017;0;10;0;2018
16.10.2017;0;10;0;2018
17.10.2017;0;10;0;2018
18.10.2017;0;10;0;2018
19.10.2017;0;10;0;2018
20.10.2017;0;10;0;2018
21.10.2017;0;10;0;2018
22.10.2017;0;10;0;2018
23.10.2017;24;10;0.24;2018
24.10.2017;17;10;0.17;2018
25.10.2017;10;10;0.1;2018
26.10.2017;7;10;0.07;2018
27.10.2017;4;10;0.04;2018
28.10.2017;0;10;0;2018
29.10.2017;0;10;0;2018
30.10.2017;0;10;0;2018
31.10.2017;0;10;0;2018
01.11.2017;0;11;0;2018
02.11.2017;0;11;0;2018
03.11.2017;0;11;0;2018
04.11.2017;0;11;0;2018
05.11.2017;0;11;0;2018
06.11.2017;15;11;0.15;2018
07.11.2017;4;11;0.04;2018
08.11.2017;20;11;0.2;2018
09.11.2017;17;11;0.17;2018
10.11.2017;14;11;0.14;2018
11.11.2017;14;11;0.14;2018
12.11.2017;13;11;0.13;2018
13.11.2017;44;11;0.44;2018
14.11.2017;38;11;0.38;2018
15.11.2017;32;11;0.32;2018
16.11.2017;28;11;0.28;2018
17.11.2017;28;11;0.28;2018
18.11.2017;27;11;0.27;2018
19.11.2017;36;11;0.36;2018
20.11.2017;40;11;0.4;2018
21.11.2017;40;11;0.4;2018
22.11.2017;31;11;0.31;2018
23.11.2017;30;11;0.3;2018
24.11.2017;30;11;0.3;2018
25.11.2017;30;11;0.3;2018
26.11.2017;50;11;0.5;2018
27.11.2017;50;11;0.5;2018
28.11.2017;45;11;0.45;2018
29.11.2017;45;11;0.45;2018
30.11.2017;59;11;0.59;2018
01.12.2017;55;12;0.55;2018
02.12.2017;52;12;0.52;2018
03.12.2017;50;12;0.5;2018
04.12.2017;57;12;0.57;2018
05.12.2017;63;12;0.63;2018
06.12.2017;56;12;0.56;2018
07.12.2017;55;12;0.55;2018
08.12.2017;55;12;0.55;2018
09.12.2017;80;12;0.8;2018
10.12.2017;74;12;0.74;2018
11.12.2017;69;12;0.69;2018
12.12.2017;86;12;0.86;2018
13.12.2017;86;12;0.86;2018
14.12.2017;89;12;0.89;2018
15.12.2017;104;12;1.04;2018
16.12.2017;104;12;1.04;2018
17.12.2017;120;12;1.2;2018
18.12.2017;113;12;1.13;2018
19.12.2017;111;12;1.11;2018
20.12.2017;108;12;1.08;2018
21.12.2017;104;12;1.04;2018
22.12.2017;114;12;1.14;2018
23.12.2017;106;12;1.06;2018
24.12.2017;104;12;1.04;2018
25.12.2017;104;12;1.04;2018
26.12.2017;104;12;1.04;2018
27.12.2017;102;12;1.02;2018
28.12.2017;114;12;1.14;2018
29.12.2017;121;12;1.21;2018
30.12.2017;128;12;1.28;2018
31.12.2017;110;12;1.1;2018
01.01.2018;115;1;1.15;2018
02.01.2018;114;1;1.14;2018
03.01.2018;125;1;1.25;2018
04.01.2018;133;1;1.33;2018
05.01.2018;113;1;1.13;2018
06.01.2018;109;1;1.09;2018
07.01.2018;108;1;1.08;2018
08.01.2018;107;1;1.07;2018
09.01.2018;104;1;1.04;2018
10.01.2018;104;1;1.04;2018
11.01.2018;103;1;1.03;2018
12.01.2018;105;1;1.05;2018
13.01.2018;104;1;1.04;2018
14.01.2018;104;1;1.04;2018
15.01.2018;103;1;1.03;2018
16.01.2018;108;1;1.08;2018
17.01.2018;130;1;1.3;2018
18.01.2018;143;1;1.43;2018
19.01.2018;143;1;1.43;2018
20.01.2018;148;1;1.48;2018
21.01.2018;166;1;1.66;2018
22.01.2018;179;1;1.79;2018
23.01.2018;166;1;1.66;2018
24.01.2018;162;1;1.62;2018
25.01.2018;160;1;1.6;2018
26.01.2018;158;1;1.58;2018
27.01.2018;157;1;1.57;2018
28.01.2018;156;1;1.56;2018
29.01.2018;154;1;1.54;2018
30.01.2018;154;1;1.54;2018
31.01.2018;154;1;1.54;2018
01.02.2018;153;2;1.53;2018
02.02.2018;172;2;1.72;2018
03.02.2018;168;2;1.68;2018
04.02.2018;166;2;1.66;2018
05.02.2018;164;2;1.64;2018
06.02.2018;163;2;1.63;2018
07.02.2018;161;2;1.61;2018
08.02.2018;160;2;1.6;2018
09.02.2018;160;2;1.6;2018
10.02.2018;159;2;1.59;2018
11.02.2018;160;2;1.6;2018
12.02.2018;167;2;1.67;2018
13.02.2018;178;2;1.78;2018
14.02.2018;174;2;1.74;2018
15.02.2018;170;2;1.7;2018
16.02.2018;170;2;1.7;2018
17.02.2018;170;2;1.7;2018
18.02.2018;166;2;1.66;2018
19.02.2018;165;2;1.65;2018
20.02.2018;165;2;1.65;2018
21.02.2018;170;2;1.7;2018
22.02.2018;170;2;1.7;2018
23.02.2018;167;2;1.67;2018
24.02.2018;166;2;1.66;2018
25.02.2018;165;2;1.65;2018
26.02.2018;165;2;1.65;2018
27.02.2018;164;2;1.64;2018
28.02.2018;164;2;1.64;2018
01.03.2018;165;3;1.65;2018
02.03.2018;162;3;1.62;2018
03.03.2018;165;3;1.65;2018
04.03.2018;166;3;1.66;2018
05.03.2018;164;3;1.64;2018
06.03.2018;162;3;1.62;2018
07.03.2018;166;3;1.66;2018
08.03.2018;180;3;1.8;2018
09.03.2018;172;3;1.72;2018
10.03.2018;165;3;1.65;2018
11.03.2018;160;3;1.6;2018
12.03.2018;155;3;1.55;2018
13.03.2018;151;3;1.51;2018
14.03.2018;165;3;1.65;2018
15.03.2018;155;3;1.55;2018
16.03.2018;153;3;1.53;2018
17.03.2018;149;3;1.49;2018
18.03.2018;155;3;1.55;2018
19.03.2018;153;3;1.53;2018
20.03.2018;164;3;1.64;2018
21.03.2018;160;3;1.6;2018
22.03.2018;155;3;1.55;2018
23.03.2018;168;3;1.68;2018
24.03.2018;158;3;1.58;2018
25.03.2018;154;3;1.54;2018
26.03.2018;150;3;1.5;2018
27.03.2018;156;3;1.56;2018
28.03.2018;158;3;1.58;2018
29.03.2018;156;3;1.56;2018
30.03.2018;161;3;1.61;2018
31.03.2018;154;3;1.54;2018
01.04.2018;158;4;1.58;2018
02.04.2018;162;4;1.62;2018
03.04.2018;150;4;1.5;2018
04.04.2018;142;4;1.42;2018
05.04.2018;136;4;1.36;2018
06.04.2018;132;4;1.32;2018
07.04.2018;130;4;1.3;2018
08.04.2018;123;4;1.23;2018
09.04.2018;118;4;1.18;2018
10.04.2018;116;4;1.16;2018
11.04.2018;111;4;1.11;2018
12.04.2018;107;4;1.07;2018
13.04.2018;104;4;1.04;2018
14.04.2018;103;4;1.03;2018
15.04.2018;97;4;0.97;2018
16.04.2018;94;4;0.94;2018
17.04.2018;92;4;0.92;2018
18.04.2018;84;4;0.84;2018
19.04.2018;80;4;0.8;2018
20.04.2018;73;4;0.73;2018
21.04.2018;67;4;0.67;2018
22.04.2018;62;4;0.62;2018
23.04.2018;54;4;0.54;2018
24.04.2018;48;4;0.48;2018
25.04.2018;40;4;0.4;2018
26.04.2018;32;4;0.32;2018
27.04.2018;29;4;0.29;2018
28.04.2018;20;4;0.2;2018
29.04.2018;12;4;0.12;2018
30.04.2018;5;4;0.05;2018
01.05.2018;0;5;0;2018
02.05.2018;0;5;0;2018
03.05.2018;0;5;0;2018
04.05.2018;0;5;0;2018
05.05.2018;0;5;0;2018
06.05.2018;0;5;0;2018
07.05.2018;0;5;0;2018
08.05.2018;0;5;0;2018
09.05.2018;0;5;0;2018
10.05.2018;0;5;0;2018
11.05.2018;0;5;0;2018
12.05.2018;0;5;0;2018
13.05.2018;0;5;0;2018
14.05.2018;0;5;0;2018
15.05.2018;0;5;0;2018
16.05.2018;0;5;0;2018
17.05.2018;0;5;0;2018
18.05.2018;0;5;0;2018
19.05.2018;0;5;0;2018
20.05.2018;0;5;0;2018
21.05.2018;0;5;0;2018
22.05.2018;0;5;0;2018
23.05.2018;0;5;0;2018
24.05.2018;0;5;0;2018
25.05.2018;0;5;0;2018
26.05.2018;0;5;0;2018
27.05.2018;0;5;0;2018
28.05.2018;0;5;0;2018
29.05.2018;0;5;0;2018
30.05.2018;0;5;0;2018
31.05.2018;0;5;0;2018
01.06.2018;0;6;0;2018
02.06.2018;0;6;0;2018
03.06.2018;0;6;0;2018
04.06.2018;0;6;0;2018
05.06.2018;0;6;0;2018
06.06.2018;0;6;0;2018
07.06.2018;0;6;0;2018
08.06.2018;0;6;0;2018
09.06.2018;0;6;0;2018
10.06.2018;0;6;0;2018
11.06.2018;0;6;0;2018
12.06.2018;0;6;0;2018
13.06.2018;0;6;0;2018
14.06.2018;0;6;0;2018
15.06.2018;0;6;0;2018
16.06.2018;0;6;0;2018
17.06.2018;0;6;0;2018
18.06.2018;0;6;0;2018
19.06.2018;0;6;0;2018
20.06.2018;0;6;0;2018
21.06.2018;0;6;0;2018
22.06.2018;0;6;0;2018
23.06.2018;0;6;0;2018
24.06.2018;0;6;0;2018
25.06.2018;0;6;0;2018
26.06.2018;0;6;0;2018
27.06.2018;0;6;0;2018
28.06.2018;0;6;0;2018
29.06.2018;0;6;0;2018
30.06.2018;0;6;0;2018
01.07.2018;0;7;0;2018
02.07.2018;0;7;0;2018
03.07.2018;0;7;0;2018
04.07.2018;0;7;0;2018
05.07.2018;0;7;0;2018
06.07.2018;0;7;0;2018
07.07.2018;0;7;0;2018
08.07.2018;0;7;0;2018
09.07.2018;0;7;0;2018
10.07.2018;0;7;0;2018
11.07.2018;0;7;0;2018
12.07.2018;0;7;0;2018
13.07.2018;0;7;0;2018
14.07.2018;0;7;0;2018
15.07.2018;0;7;0;2018
16.07.2018;0;7;0;2018
17.07.2018;0;7;0;2018
18.07.2018;0;7;0;2018
19.07.2018;0;7;0;2018
20.07.2018;0;7;0;2018
21.07.2018;0;7;0;2018
22.07.2018;0;7;0;2018
23.07.2018;0;7;0;2018
24.07.2018;0;7;0;2018
25.07.2018;0;7;0;2018
26.07.2018;0;7;0;2018
27.07.2018;0;7;0;2018
28.07.2018;0;7;0;2018
29.07.2018;0;7;0;2018
30.07.2018;0;7;0;2018
31.07.2018;0;7;0;2018
01.08.2018;0;8;0;2018
02.08.2018;0;8;0;2018
03.08.2018;0;8;0;2018
04.08.2018;0;8;0;2018
05.08.2018;0;8;0;2018
06.08.2018;0;8;0;2018
07.08.2018;0;8;0;2018
08.08.2018;0;8;0;2018
09.08.2018;0;8;0;2018
10.08.2018;0;8;0;2018
11.08.2018;0;8;0;2018
12.08.2018;0;8;0;2018
13.08.2018;0;8;0;2018
14.08.2018;0;8;0;2018
15.08.2018;0;8;0;2018
16.08.2018;0;8;0;2018
17.08.2018;0;8;0;2018
18.08.2018;0;8;0;2018
19.08.2018;0;8;0;2018
20.08.2018;0;8;0;2018
21.08.2018;0;8;0;2018
22.08.2018;0;8;0;2018
23.08.2018;0;8;0;2018
24.08.2018;0;8;0;2018
25.08.2018;0;8;0;2018
26.08.2018;0;8;0;2018
27.08.2018;0;8;0;2018
28.08.2018;0;8;0;2018
29.08.2018;0;8;0;2018
30.08.2018;0;8;0;2018
31.08.2018;0;8;0;2018
01.09.2018;0;9;0;2018
02.09.2018;0;9;0;2018
03.09.2018;0;9;0;2018
04.09.2018;0;9;0;2018
05.09.2018;0;9;0;2018
06.09.2018;0;9;0;2018
07.09.2018;0;9;0;2018
08.09.2018;0;9;0;2018
09.09.2018;0;9;0;2018
10.09.2018;0;9;0;2018
11.09.2018;0;9;0;2018
12.09.2018;0;9;0;2018
13.09.2018;0;9;0;2018
14.09.2018;0;9;0;2018
15.09.2018;0;9;0;2018
16.09.2018;0;9;0;2018
17.09.2018;0;9;0;2018
18.09.2018;0;9;0;2018
19.09.2018;0;9;0;2018
20.09.2018;0;9;0;2018
21.09.2018;0;9;0;2018
22.09.2018;0;9;0;2018
23.09.2018;0;9;0;2018
24.09.2018;0;9;0;2018
25.09.2018;0;9;0;2018
26.09.2018;0;9;0;2018
27.09.2018;0;9;0;2018
28.09.2018;0;9;0;2018
29.09.2018;0;9;0;2018
30.09.2018;0;9;0;2018
01.10.2018;0;10;0;2019
02.10.2018;2;10;0.02;2019
03.10.2018;0;10;0;2019
04.10.2018;0;10;0;2019
05.10.2018;0;10;0;2019
06.10.2018;0;10;0;2019
07.10.2018;0;10;0;2019
08.10.2018;0;10;0;2019
09.10.2018;0;10;0;2019
10.10.2018;0;10;0;2019
11.10.2018;0;10;0;2019
12.10.2018;0;10;0;2019
13.10.2018;0;10;0;2019
14.10.2018;0;10;0;2019
15.10.2018;0;10;0;2019
16.10.2018;0;10;0;2019
17.10.2018;0;10;0;2019
18.10.2018;0;10;0;2019
19.10.2018;0;10;0;2019
20.10.2018;0;10;0;2019
21.10.2018;0;10;0;2019
22.10.2018;0;10;0;2019
23.10.2018;0;10;0;2019
24.10.2018;0;10;0;2019
25.10.2018;0;10;0;2019
26.10.2018;0;10;0;2019
27.10.2018;0;10;0;2019
28.10.2018;12;10;0.12;2019
29.10.2018;5;10;0.05;2019
30.10.2018;0;10;0;2019
31.10.2018;0;10;0;2019
01.11.2018;0;11;0;2019
02.11.2018;0;11;0;2019
03.11.2018;0;11;0;2019
04.11.2018;0;11;0;2019
05.11.2018;0;11;0;2019
06.11.2018;0;11;0;2019
07.11.2018;0;11;0;2019
08.11.2018;0;11;0;2019
09.11.2018;0;11;0;2019
10.11.2018;0;11;0;2019
11.11.2018;0;11;0;2019
12.11.2018;0;11;0;2019
13.11.2018;0;11;0;2019
14.11.2018;0;11;0;2019
15.11.2018;0;11;0;2019
16.11.2018;0;11;0;2019
17.11.2018;0;11;0;2019
18.11.2018;0;11;0;2019
19.11.2018;1;11;0.01;2019
20.11.2018;0;11;0;2019
21.11.2018;0;11;0;2019
22.11.2018;0;11;0;2019
23.11.2018;0;11;0;2019
24.11.2018;0;11;0;2019
25.11.2018;0;11;0;2019
26.11.2018;0;11;0;2019
27.11.2018;10;11;0.1;2019
28.11.2018;14;11;0.14;2019
29.11.2018;9;11;0.09;2019
30.11.2018;6;11;0.06;2019
01.12.2018;9;12;0.09;2019
02.12.2018;7;12;0.07;2019
03.12.2018;0;12;0;2019
04.12.2018;0;12;0;2019
05.12.2018;1;12;0.01;2019
06.12.2018;0;12;0;2019
07.12.2018;0;12;0;2019
08.12.2018;5;12;0.05;2019
09.12.2018;8;12;0.08;2019
10.12.2018;28;12;0.28;2019
11.12.2018;58;12;0.58;2019
12.12.2018;52;12;0.52;2019
13.12.2018;46;12;0.46;2019
14.12.2018;45;12;0.45;2019
15.12.2018;42;12;0.42;2019
16.12.2018;53;12;0.53;2019
17.12.2018;49;12;0.49;2019
18.12.2018;50;12;0.5;2019
19.12.2018;48;12;0.48;2019
20.12.2018;53;12;0.53;2019
21.12.2018;50;12;0.5;2019
22.12.2018;35;12;0.35;2019
23.12.2018;28;12;0.28;2019
24.12.2018;23;12;0.23;2019
25.12.2018;41;12;0.41;2019
26.12.2018;35;12;0.35;2019
27.12.2018;34;12;0.34;2019
28.12.2018;34;12;0.34;2019
29.12.2018;32;12;0.32;2019
30.12.2018;41;12;0.41;2019
31.12.2018;59;12;0.59;2019
01.01.2019;56;1;0.56;2019
02.01.2019;67;1;0.67;2019
03.01.2019;82;1;0.82;2019
04.01.2019;76;1;0.76;2019
05.01.2019;76;1;0.76;2019
06.01.2019;120;1;1.2;2019
07.01.2019;126;1;1.26;2019
08.01.2019;106;1;1.06;2019
09.01.2019;129;1;1.29;2019
10.01.2019;138;1;1.38;2019
11.01.2019;137;1;1.37;2019
12.01.2019;135;1;1.35;2019
13.01.2019;150;1;1.5;2019
14.01.2019;167;1;1.67;2019
15.01.2019;176;1;1.76;2019
16.01.2019;166;1;1.66;2019
17.01.2019;163;1;1.63;2019
18.01.2019;163;1;1.63;2019
19.01.2019;160;1;1.6;2019
20.01.2019;157;1;1.57;2019
21.01.2019;153;1;1.53;2019
22.01.2019;149;1;1.49;2019
23.01.2019;145;1;1.45;2019
24.01.2019;144;1;1.44;2019
25.01.2019;144;1;1.44;2019
26.01.2019;147;1;1.47;2019
27.01.2019;144;1;1.44;2019
28.01.2019;144;1;1.44;2019
29.01.2019;160;1;1.6;2019
30.01.2019;149;1;1.49;2019
31.01.2019;142;1;1.42;2019
01.02.2019;135;2;1.35;2019
02.02.2019;151;2;1.51;2019
03.02.2019;150;2;1.5;2019
04.02.2019;160;2;1.6;2019
05.02.2019;155;2;1.55;2019
06.02.2019;153;2;1.53;2019
07.02.2019;150;2;1.5;2019
08.02.2019;155;2;1.55;2019
09.02.2019;148;2;1.48;2019
10.02.2019;143;2;1.43;2019
11.02.2019;150;2;1.5;2019
12.02.2019;179;2;1.79;2019
13.02.2019;166;2;1.66;2019
14.02.2019;160;2;1.6;2019
15.02.2019;156;2;1.56;2019
16.02.2019;155;2;1.55;2019
17.02.2019;155;2;1.55;2019
18.02.2019;154;2;1.54;2019
19.02.2019;153;2;1.53;2019
20.02.2019;152;2;1.52;2019
21.02.2019;152;2;1.52;2019
22.02.2019;151;2;1.51;2019
23.02.2019;136;2;1.36;2019
24.02.2019;135;2;1.35;2019
25.02.2019;135;2;1.35;2019
26.02.2019;134;2;1.34;2019
27.02.2019;133;2;1.33;2019
28.02.2019;130;2;1.3;2019
01.03.2019;124;3;1.24;2019
02.03.2019;150;3;1.5;2019
03.03.2019;140;3;1.4;2019
04.03.2019;135;3;1.35;2019
05.03.2019;138;3;1.38;2019
06.03.2019;135;3;1.35;2019
07.03.2019;130;3;1.3;2019
08.03.2019;136;3;1.36;2019
09.03.2019;134;3;1.34;2019
10.03.2019;128;3;1.28;2019
11.03.2019;131;3;1.31;2019
12.03.2019;167;3;1.67;2019
13.03.2019;150;3;1.5;2019
14.03.2019;162;3;1.62;2019
15.03.2019;177;3;1.77;2019
16.03.2019;150;3;1.5;2019
17.03.2019;140;3;1.4;2019
18.03.2019;150;3;1.5;2019
19.03.2019;149;3;1.49;2019
20.03.2019;140;3;1.4;2019
21.03.2019;140;3;1.4;2019
22.03.2019;138;3;1.38;2019
23.03.2019;134;3;1.34;2019
24.03.2019;130;3;1.3;2019
25.03.2019;126;3;1.26;2019
26.03.2019;145;3;1.45;2019
27.03.2019;134;3;1.34;2019
28.03.2019;131;3;1.31;2019
29.03.2019;130;3;1.3;2019
30.03.2019;125;3;1.25;2019
31.03.2019;120;3;1.2;2019
01.04.2019;117;4;1.17;2019
02.04.2019;113;4;1.13;2019
03.04.2019;110;4;1.1;2019
04.04.2019;107;4;1.07;2019
05.04.2019;126;4;1.26;2019
06.04.2019;109;4;1.09;2019
07.04.2019;105;4;1.05;2019
08.04.2019;104;4;1.04;2019
09.04.2019;104;4;1.04;2019
10.04.2019;97;4;0.97;2019
11.04.2019;94;4;0.94;2019
12.04.2019;92;4;0.92;2019
13.04.2019;89;4;0.89;2019
14.04.2019;91;4;0.91;2019
15.04.2019;95;4;0.95;2019
16.04.2019;84;4;0.84;2019
17.04.2019;80;4;0.8;2019
18.04.2019;75;4;0.75;2019
19.04.2019;69;4;0.69;2019
20.04.2019;65;4;0.65;2019
21.04.2019;59;4;0.59;2019
22.04.2019;54;4;0.54;2019
23.04.2019;49;4;0.49;2019
24.04.2019;44;4;0.44;2019
25.04.2019;40;4;0.4;2019
26.04.2019;35;4;0.35;2019
27.04.2019;40;4;0.4;2019
28.04.2019;45;4;0.45;2019
29.04.2019;46;4;0.46;2019
30.04.2019;45;4;0.45;2019
01.05.2019;39;5;0.39;2019
02.05.2019;31;5;0.31;2019
03.05.2019;28;5;0.28;2019
04.05.2019;24;5;0.24;2019
05.05.2019;45;5;0.45;2019
06.05.2019;58;5;0.58;2019
07.05.2019;45;5;0.45;2019
08.05.2019;31;5;0.31;2019
09.05.2019;24;5;0.24;2019
10.05.2019;19;5;0.19;2019
11.05.2019;12;5;0.12;2019
12.05.2019;26;5;0.26;2019
13.05.2019;20;5;0.2;2019
14.05.2019;15;5;0.15;2019
15.05.2019;19;5;0.19;2019
16.05.2019;13;5;0.13;2019
17.05.2019;5;5;0.05;2019
18.05.2019;0;5;0;2019
19.05.2019;0;5;0;2019
20.05.2019;0;5;0;2019
21.05.2019;0;5;0;2019
22.05.2019;0;5;0;2019
23.05.2019;0;5;0;2019
24.05.2019;0;5;0;2019
25.05.2019;0;5;0;2019
26.05.2019;0;5;0;2019
27.05.2019;0;5;0;2019
28.05.2019;0;5;0;2019
29.05.2019;0;5;0;2019
30.05.2019;0;5;0;2019
31.05.2019;0;5;0;2019
01.06.2019;0;6;0;2019
