Werte_Lech:;HS_cm;monat;HS_m;h_year
10.05.2013;0;5;0;2013
11.05.2013;0;5;0;2013
12.05.2013;0;5;0;2013
13.05.2013;0;5;0;2013
14.05.2013;0;5;0;2013
15.05.2013;0;5;0;2013
16.05.2013;0;5;0;2013
17.05.2013;0;5;0;2013
18.05.2013;0;5;0;2013
19.05.2013;0;5;0;2013
20.05.2013;0;5;0;2013
21.05.2013;0;5;0;2013
22.05.2013;0;5;0;2013
23.05.2013;0;5;0;2013
24.05.2013;4;5;0.04;2013
25.05.2013;0;5;0;2013
26.05.2013;10;5;0.1;2013
27.05.2013;3;5;0.03;2013
28.05.2013;0;5;0;2013
29.05.2013;2;5;0.02;2013
30.05.2013;1;5;0.01;2013
31.05.2013;4;5;0.04;2013
01.06.2013;3;6;0.03;2013
02.06.2013;0;6;0;2013
03.06.2013;0;6;0;2013
04.06.2013;0;6;0;2013
05.06.2013;0;6;0;2013
06.06.2013;0;6;0;2013
07.06.2013;0;6;0;2013
08.06.2013;0;6;0;2013
09.06.2013;0;6;0;2013
10.06.2013;0;6;0;2013
11.06.2013;0;6;0;2013
12.06.2013;0;6;0;2013
13.06.2013;0;6;0;2013
14.06.2013;0;6;0;2013
15.06.2013;0;6;0;2013
16.06.2013;0;6;0;2013
17.06.2013;0;6;0;2013
18.06.2013;0;6;0;2013
19.06.2013;0;6;0;2013
20.06.2013;0;6;0;2013
21.06.2013;0;6;0;2013
22.06.2013;0;6;0;2013
23.06.2013;0;6;0;2013
24.06.2013;0;6;0;2013
25.06.2013;0;6;0;2013
26.06.2013;0;6;0;2013
27.06.2013;0;6;0;2013
28.06.2013;0;6;0;2013
29.06.2013;0;6;0;2013
30.06.2013;0;6;0;2013
01.07.2013;0;7;0;2013
02.07.2013;0;7;0;2013
03.07.2013;0;7;0;2013
04.07.2013;0;7;0;2013
05.07.2013;0;7;0;2013
06.07.2013;0;7;0;2013
07.07.2013;0;7;0;2013
08.07.2013;0;7;0;2013
09.07.2013;0;7;0;2013
10.07.2013;0;7;0;2013
11.07.2013;0;7;0;2013
12.07.2013;0;7;0;2013
13.07.2013;0;7;0;2013
14.07.2013;0;7;0;2013
15.07.2013;0;7;0;2013
16.07.2013;0;7;0;2013
17.07.2013;0;7;0;2013
18.07.2013;0;7;0;2013
19.07.2013;0;7;0;2013
20.07.2013;0;7;0;2013
21.07.2013;0;7;0;2013
22.07.2013;0;7;0;2013
23.07.2013;0;7;0;2013
24.07.2013;0;7;0;2013
25.07.2013;0;7;0;2013
26.07.2013;0;7;0;2013
27.07.2013;0;7;0;2013
28.07.2013;0;7;0;2013
29.07.2013;0;7;0;2013
30.07.2013;0;7;0;2013
31.07.2013;0;7;0;2013
01.08.2013;0;8;0;2013
02.08.2013;0;8;0;2013
03.08.2013;0;8;0;2013
04.08.2013;0;8;0;2013
05.08.2013;0;8;0;2013
06.08.2013;0;8;0;2013
07.08.2013;0;8;0;2013
08.08.2013;0;8;0;2013
09.08.2013;0;8;0;2013
10.08.2013;0;8;0;2013
11.08.2013;0;8;0;2013
12.08.2013;0;8;0;2013
13.08.2013;0;8;0;2013
14.08.2013;0;8;0;2013
15.08.2013;0;8;0;2013
16.08.2013;0;8;0;2013
17.08.2013;0;8;0;2013
18.08.2013;0;8;0;2013
19.08.2013;0;8;0;2013
20.08.2013;0;8;0;2013
21.08.2013;0;8;0;2013
22.08.2013;0;8;0;2013
23.08.2013;0;8;0;2013
24.08.2013;0;8;0;2013
25.08.2013;0;8;0;2013
26.08.2013;0;8;0;2013
27.08.2013;0;8;0;2013
28.08.2013;0;8;0;2013
29.08.2013;0;8;0;2013
30.08.2013;0;8;0;2013
31.08.2013;0;8;0;2013
01.09.2013;0;9;0;2013
02.09.2013;0;9;0;2013
03.09.2013;0;9;0;2013
04.09.2013;0;9;0;2013
05.09.2013;0;9;0;2013
06.09.2013;0;9;0;2013
07.09.2013;0;9;0;2013
08.09.2013;0;9;0;2013
09.09.2013;0;9;0;2013
10.09.2013;0;9;0;2013
11.09.2013;0;9;0;2013
12.09.2013;0;9;0;2013
13.09.2013;0;9;0;2013
14.09.2013;0;9;0;2013
15.09.2013;0;9;0;2013
16.09.2013;0;9;0;2013
17.09.2013;0;9;0;2013
18.09.2013;0;9;0;2013
19.09.2013;0;9;0;2013
20.09.2013;0;9;0;2013
21.09.2013;0;9;0;2013
22.09.2013;0;9;0;2013
23.09.2013;0;9;0;2013
24.09.2013;0;9;0;2013
25.09.2013;0;9;0;2013
26.09.2013;0;9;0;2013
27.09.2013;0;9;0;2013
28.09.2013;0;9;0;2013
29.09.2013;0;9;0;2013
30.09.2013;0;9;0;2013
01.10.2013;0;10;0;2013
02.10.2013;0;10;0;2014
03.10.2013;0;10;0;2014
04.10.2013;0;10;0;2014
05.10.2013;0;10;0;2014
06.10.2013;0;10;0;2014
07.10.2013;0;10;0;2014
08.10.2013;0;10;0;2014
09.10.2013;0;10;0;2014
10.10.2013;0;10;0;2014
11.10.2013;25;10;0.25;2014
12.10.2013;16;10;0.16;2014
13.10.2013;13;10;0.13;2014
14.10.2013;6;10;0.06;2014
15.10.2013;3;10;0.03;2014
16.10.2013;2;10;0.02;2014
17.10.2013;0;10;0;2014
18.10.2013;0;10;0;2014
19.10.2013;0;10;0;2014
20.10.2013;0;10;0;2014
21.10.2013;0;10;0;2014
22.10.2013;0;10;0;2014
23.10.2013;0;10;0;2014
24.10.2013;0;10;0;2014
25.10.2013;0;10;0;2014
26.10.2013;0;10;0;2014
27.10.2013;0;10;0;2014
28.10.2013;0;10;0;2014
29.10.2013;0;10;0;2014
30.10.2013;0;10;0;2014
31.10.2013;0;10;0;2014
01.11.2013;0;11;0;2014
02.11.2013;0;11;0;2014
03.11.2013;0;11;0;2014
04.11.2013;1;11;0.01;2014
05.11.2013;0;11;0;2014
06.11.2013;4;11;0.04;2014
07.11.2013;0;11;0;2014
08.11.2013;0;11;0;2014
09.11.2013;5;11;0.05;2014
10.11.2013;2;11;0.02;2014
11.11.2013;29;11;0.29;2014
12.11.2013;21;11;0.21;2014
13.11.2013;16;11;0.16;2014
14.11.2013;14;11;0.14;2014
15.11.2013;20;11;0.2;2014
16.11.2013;19;11;0.19;2014
17.11.2013;17;11;0.17;2014
18.11.2013;17;11;0.17;2014
19.11.2013;16;11;0.16;2014
20.11.2013;15;11;0.15;2014
21.11.2013;16;11;0.16;2014
22.11.2013;21;11;0.21;2014
23.11.2013;20;11;0.2;2014
24.11.2013;25;11;0.25;2014
25.11.2013;30;11;0.3;2014
26.11.2013;30;11;0.3;2014
27.11.2013;32;11;0.32;2014
28.11.2013;29;11;0.29;2014
29.11.2013;27;11;0.27;2014
30.11.2013;32;11;0.32;2014
01.12.2013;30;12;0.3;2014
02.12.2013;29;12;0.29;2014
03.12.2013;28;12;0.28;2014
04.12.2013;27;12;0.27;2014
05.12.2013;27;12;0.27;2014
06.12.2013;34;12;0.34;2014
07.12.2013;47;12;0.47;2014
08.12.2013;42;12;0.42;2014
09.12.2013;40;12;0.4;2014
10.12.2013;39;12;0.39;2014
11.12.2013;37;12;0.37;2014
12.12.2013;37;12;0.37;2014
13.12.2013;37;12;0.37;2014
14.12.2013;37;12;0.37;2014
15.12.2013;45;12;0.45;2014
16.12.2013;43;12;0.43;2014
17.12.2013;42;12;0.42;2014
18.12.2013;41;12;0.41;2014
19.12.2013;39;12;0.39;2014
20.12.2013;38;12;0.38;2014
21.12.2013;38;12;0.38;2014
22.12.2013;38;12;0.38;2014
23.12.2013;37;12;0.37;2014
24.12.2013;37;12;0.37;2014
25.12.2013;35;12;0.35;2014
26.12.2013;31;12;0.31;2014
27.12.2013;43;12;0.43;2014
28.12.2013;39;12;0.39;2014
29.12.2013;58;12;0.58;2014
30.12.2013;60;12;0.6;2014
31.12.2013;54;12;0.54;2014
01.01.2014;50;1;0.5;2014
02.01.2014;48;1;0.48;2014
03.01.2014;47;1;0.47;2014
04.01.2014;46;1;0.46;2014
05.01.2014;52;1;0.52;2014
06.01.2014;55;1;0.55;2014
07.01.2014;53;1;0.53;2014
08.01.2014;51;1;0.51;2014
09.01.2014;49;1;0.49;2014
10.01.2014;53;1;0.53;2014
11.01.2014;50;1;0.5;2014
12.01.2014;48;1;0.48;2014
13.01.2014;48;1;0.48;2014
14.01.2014;51;1;0.51;2014
15.01.2014;66;1;0.66;2014
16.01.2014;62;1;0.62;2014
17.01.2014;65;1;0.65;2014
18.01.2014;64;1;0.64;2014
19.01.2014;61;1;0.61;2014
20.01.2014;60;1;0.6;2014
21.01.2014;63;1;0.63;2014
22.01.2014;61;1;0.61;2014
23.01.2014;60;1;0.6;2014
24.01.2014;68;1;0.68;2014
25.01.2014;68;1;0.68;2014
26.01.2014;80;1;0.8;2014
27.01.2014;90;1;0.9;2014
28.01.2014;94;1;0.94;2014
29.01.2014;87;1;0.87;2014
30.01.2014;83;1;0.83;2014
31.01.2014;80;1;0.8;2014
01.02.2014;79;2;0.79;2014
02.02.2014;77;2;0.77;2014
03.02.2014;77;2;0.77;2014
04.02.2014;76;2;0.76;2014
05.02.2014;74;2;0.74;2014
06.02.2014;74;2;0.74;2014
07.02.2014;72;2;0.72;2014
08.02.2014;78;2;0.78;2014
09.02.2014;86;2;0.86;2014
10.02.2014;82;2;0.82;2014
11.02.2014;90;2;0.9;2014
12.02.2014;86;2;0.86;2014
13.02.2014;83;2;0.83;2014
14.02.2014;96;2;0.96;2014
15.02.2014;90;2;0.9;2014
16.02.2014;83;2;0.83;2014
17.02.2014;99;2;0.99;2014
18.02.2014;89;2;0.89;2014
19.02.2014;89;2;0.89;2014
20.02.2014;98;2;0.98;2014
21.02.2014;96;2;0.96;2014
22.02.2014;107;2;1.07;2014
23.02.2014;102;2;1.02;2014
24.02.2014;97;2;0.97;2014
25.02.2014;95;2;0.95;2014
26.02.2014;93;2;0.93;2014
27.02.2014;91;2;0.91;2014
28.02.2014;93;2;0.93;2014
01.03.2014;90;3;0.9;2014
02.03.2014;91;3;0.91;2014
03.03.2014;90;3;0.9;2014
04.03.2014;94;3;0.94;2014
05.03.2014;95;3;0.95;2014
06.03.2014;102;3;1.02;2014
07.03.2014;93;3;0.93;2014
08.03.2014;90;3;0.9;2014
09.03.2014;88;3;0.88;2014
10.03.2014;85;3;0.85;2014
11.03.2014;83;3;0.83;2014
12.03.2014;81;3;0.81;2014
13.03.2014;79;3;0.79;2014
14.03.2014;77;3;0.77;2014
15.03.2014;75;3;0.75;2014
16.03.2014;75;3;0.75;2014
17.03.2014;71;3;0.71;2014
18.03.2014;67;3;0.67;2014
19.03.2014;63;3;0.63;2014
20.03.2014;59;3;0.59;2014
21.03.2014;56;3;0.56;2014
22.03.2014;53;3;0.53;2014
23.03.2014;71;3;0.71;2014
24.03.2014;105;3;1.05;2014
25.03.2014;96;3;0.96;2014
26.03.2014;86;3;0.86;2014
27.03.2014;78;3;0.78;2014
28.03.2014;74;3;0.74;2014
29.03.2014;70;3;0.7;2014
30.03.2014;65;3;0.65;2014
31.03.2014;61;3;0.61;2014
01.04.2014;58;4;0.58;2014
02.04.2014;55;4;0.55;2014
03.04.2014;52;4;0.52;2014
04.04.2014;50;4;0.5;2014
05.04.2014;48;4;0.48;2014
06.04.2014;45;4;0.45;2014
07.04.2014;41;4;0.41;2014
08.04.2014;37;4;0.37;2014
09.04.2014;35;4;0.35;2014
10.04.2014;33;4;0.33;2014
11.04.2014;30;4;0.3;2014
12.04.2014;27;4;0.27;2014
13.04.2014;24;4;0.24;2014
14.04.2014;20;4;0.2;2014
15.04.2014;23;4;0.23;2014
16.04.2014;20;4;0.2;2014
17.04.2014;17;4;0.17;2014
18.04.2014;13;4;0.13;2014
19.04.2014;21;4;0.21;2014
20.04.2014;10;4;0.1;2014
21.04.2014;0;4;0;2014
22.04.2014;0;4;0;2014
23.04.2014;0;4;0;2014
24.04.2014;0;4;0;2014
25.04.2014;0;4;0;2014
26.04.2014;0;4;0;2014
27.04.2014;0;4;0;2014
28.04.2014;0;4;0;2014
29.04.2014;0;4;0;2014
30.04.2014;0;4;0;2014
01.05.2014;0;5;0;2014
02.05.2014;0;5;0;2014
03.05.2014;1;5;0.01;2014
04.05.2014;0;5;0;2014
05.05.2014;0;5;0;2014
06.05.2014;0;5;0;2014
07.05.2014;0;5;0;2014
08.05.2014;0;5;0;2014
09.05.2014;0;5;0;2014
10.05.2014;0;5;0;2014
11.05.2014;0;5;0;2014
12.05.2014;1;5;0.01;2014
13.05.2014;8;5;0.08;2014
14.05.2014;17;5;0.17;2014
15.05.2014;19;5;0.19;2014
16.05.2014;8;5;0.08;2014
17.05.2014;5;5;0.05;2014
18.05.2014;0;5;0;2014
19.05.2014;0;5;0;2014
20.05.2014;0;5;0;2014
21.05.2014;0;5;0;2014
22.05.2014;0;5;0;2014
23.05.2014;0;5;0;2014
24.05.2014;0;5;0;2014
25.05.2014;0;5;0;2014
26.05.2014;0;5;0;2014
27.05.2014;0;5;0;2014
28.05.2014;0;5;0;2014
29.05.2014;0;5;0;2014
30.05.2014;0;5;0;2014
31.05.2014;0;5;0;2014
01.06.2014;0;6;0;2014
02.06.2014;0;6;0;2014
03.06.2014;0;6;0;2014
04.06.2014;0;6;0;2014
05.06.2014;0;6;0;2014
06.06.2014;0;6;0;2014
07.06.2014;0;6;0;2014
08.06.2014;0;6;0;2014
09.06.2014;0;6;0;2014
10.06.2014;0;6;0;2014
11.06.2014;0;6;0;2014
12.06.2014;0;6;0;2014
13.06.2014;0;6;0;2014
14.06.2014;0;6;0;2014
15.06.2014;0;6;0;2014
16.06.2014;0;6;0;2014
17.06.2014;0;6;0;2014
18.06.2014;0;6;0;2014
19.06.2014;0;6;0;2014
20.06.2014;0;6;0;2014
21.06.2014;0;6;0;2014
22.06.2014;0;6;0;2014
23.06.2014;0;6;0;2014
24.06.2014;0;6;0;2014
25.06.2014;0;6;0;2014
26.06.2014;0;6;0;2014
27.06.2014;0;6;0;2014
28.06.2014;0;6;0;2014
29.06.2014;0;6;0;2014
30.06.2014;0;6;0;2014
01.07.2014;0;7;0;2014
02.07.2014;0;7;0;2014
03.07.2014;0;7;0;2014
04.07.2014;0;7;0;2014
05.07.2014;0;7;0;2014
06.07.2014;0;7;0;2014
07.07.2014;0;7;0;2014
08.07.2014;0;7;0;2014
09.07.2014;0;7;0;2014
10.07.2014;0;7;0;2014
11.07.2014;0;7;0;2014
12.07.2014;0;7;0;2014
13.07.2014;0;7;0;2014
14.07.2014;0;7;0;2014
15.07.2014;0;7;0;2014
16.07.2014;0;7;0;2014
17.07.2014;0;7;0;2014
18.07.2014;0;7;0;2014
19.07.2014;0;7;0;2014
20.07.2014;0;7;0;2014
21.07.2014;0;7;0;2014
22.07.2014;0;7;0;2014
23.07.2014;0;7;0;2014
24.07.2014;0;7;0;2014
25.07.2014;0;7;0;2014
26.07.2014;0;7;0;2014
27.07.2014;0;7;0;2014
28.07.2014;0;7;0;2014
29.07.2014;0;7;0;2014
30.07.2014;0;7;0;2014
31.07.2014;0;7;0;2014
01.08.2014;0;8;0;2014
02.08.2014;0;8;0;2014
03.08.2014;0;8;0;2014
04.08.2014;0;8;0;2014
05.08.2014;0;8;0;2014
06.08.2014;0;8;0;2014
07.08.2014;0;8;0;2014
08.08.2014;0;8;0;2014
09.08.2014;0;8;0;2014
10.08.2014;0;8;0;2014
11.08.2014;0;8;0;2014
12.08.2014;0;8;0;2014
13.08.2014;0;8;0;2014
14.08.2014;0;8;0;2014
15.08.2014;0;8;0;2014
16.08.2014;0;8;0;2014
17.08.2014;0;8;0;2014
18.08.2014;0;8;0;2014
19.08.2014;0;8;0;2014
20.08.2014;0;8;0;2014
21.08.2014;0;8;0;2014
22.08.2014;0;8;0;2014
23.08.2014;0;8;0;2014
24.08.2014;0;8;0;2014
25.08.2014;0;8;0;2014
26.08.2014;0;8;0;2014
27.08.2014;0;8;0;2014
28.08.2014;0;8;0;2014
29.08.2014;0;8;0;2014
30.08.2014;0;8;0;2014
31.08.2014;0;8;0;2014
01.09.2014;0;9;0;2014
02.09.2014;0;9;0;2014
03.09.2014;0;9;0;2014
04.09.2014;0;9;0;2014
05.09.2014;0;9;0;2014
06.09.2014;0;9;0;2014
07.09.2014;0;9;0;2014
08.09.2014;0;9;0;2014
09.09.2014;0;9;0;2014
10.09.2014;0;9;0;2014
11.09.2014;0;9;0;2014
12.09.2014;0;9;0;2014
13.09.2014;0;9;0;2014
14.09.2014;0;9;0;2014
15.09.2014;0;9;0;2014
16.09.2014;0;9;0;2014
17.09.2014;0;9;0;2014
18.09.2014;0;9;0;2014
19.09.2014;0;9;0;2014
20.09.2014;0;9;0;2014
21.09.2014;0;9;0;2014
22.09.2014;0;9;0;2014
23.09.2014;0;9;0;2014
24.09.2014;0;9;0;2014
25.09.2014;0;9;0;2014
26.09.2014;0;9;0;2014
27.09.2014;0;9;0;2014
28.09.2014;0;9;0;2014
29.09.2014;0;9;0;2014
30.09.2014;0;9;0;2014
01.10.2014;0;10;0;2014
02.10.2014;0;10;0;2015
03.10.2014;0;10;0;2015
04.10.2014;0;10;0;2015
05.10.2014;0;10;0;2015
06.10.2014;0;10;0;2015
07.10.2014;0;10;0;2015
08.10.2014;0;10;0;2015
09.10.2014;0;10;0;2015
10.10.2014;0;10;0;2015
11.10.2014;0;10;0;2015
12.10.2014;0;10;0;2015
13.10.2014;0;10;0;2015
14.10.2014;0;10;0;2015
15.10.2014;0;10;0;2015
16.10.2014;0;10;0;2015
17.10.2014;0;10;0;2015
18.10.2014;0;10;0;2015
19.10.2014;0;10;0;2015
20.10.2014;0;10;0;2015
21.10.2014;0;10;0;2015
22.10.2014;15;10;0.15;2015
23.10.2014;69;10;0.69;2015
24.10.2014;54;10;0.54;2015
25.10.2014;45;10;0.45;2015
26.10.2014;32;10;0.32;2015
27.10.2014;25;10;0.25;2015
28.10.2014;25;10;0.25;2015
29.10.2014;24;10;0.24;2015
30.10.2014;23;10;0.23;2015
31.10.2014;21;10;0.21;2015
01.11.2014;21;11;0.21;2015
02.11.2014;20;11;0.2;2015
03.11.2014;19;11;0.19;2015
04.11.2014;16;11;0.16;2015
05.11.2014;2;11;0.02;2015
06.11.2014;12;11;0.12;2015
07.11.2014;14;11;0.14;2015
08.11.2014;10;11;0.1;2015
09.11.2014;9;11;0.09;2015
10.11.2014;5;11;0.05;2015
11.11.2014;2;11;0.02;2015
12.11.2014;0;11;0;2015
13.11.2014;0;11;0;2015
14.11.2014;0;11;0;2015
15.11.2014;0;11;0;2015
16.11.2014;1;11;0.01;2015
17.11.2014;0;11;0;2015
18.11.2014;8;11;0.08;2015
19.11.2014;16;11;0.16;2015
20.11.2014;14;11;0.14;2015
21.11.2014;12;11;0.12;2015
22.11.2014;6;11;0.06;2015
23.11.2014;6;11;0.06;2015
24.11.2014;5;11;0.05;2015
25.11.2014;2;11;0.02;2015
26.11.2014;1;11;0.01;2015
27.11.2014;0;11;0;2015
28.11.2014;0;11;0;2015
29.11.2014;0;11;0;2015
30.11.2014;0;11;0;2015
01.12.2014;0;12;0;2015
02.12.2014;0;12;0;2015
03.12.2014;3;12;0.03;2015
04.12.2014;3;12;0.03;2015
05.12.2014;2;12;0.02;2015
06.12.2014;2;12;0.02;2015
07.12.2014;2;12;0.02;2015
08.12.2014;3;12;0.03;2015
09.12.2014;8;12;0.08;2015
10.12.2014;9;12;0.09;2015
11.12.2014;9;12;0.09;2015
12.12.2014;9;12;0.09;2015
13.12.2014;8;12;0.08;2015
14.12.2014;8;12;0.08;2015
15.12.2014;5;12;0.05;2015
16.12.2014;7;12;0.07;2015
17.12.2014;9;12;0.09;2015
18.12.2014;18;12;0.18;2015
19.12.2014;15;12;0.15;2015
20.12.2014;15;12;0.15;2015
21.12.2014;18;12;0.18;2015
22.12.2014;17;12;0.17;2015
23.12.2014;17;12;0.17;2015
24.12.2014;16;12;0.16;2015
25.12.2014;16;12;0.16;2015
26.12.2014;26;12;0.26;2015
27.12.2014;47;12;0.47;2015
28.12.2014;56;12;0.56;2015
29.12.2014;50;12;0.5;2015
30.12.2014;57;12;0.57;2015
31.12.2014;77;12;0.77;2015
01.01.2015;68;1;0.68;2015
02.01.2015;62;1;0.62;2015
03.01.2015;55;1;0.55;2015
04.01.2015;48;1;0.48;2015
05.01.2015;49;1;0.49;2015
06.01.2015;48;1;0.48;2015
07.01.2015;47;1;0.47;2015
08.01.2015;47;1;0.47;2015
09.01.2015;46;1;0.46;2015
10.01.2015;38;1;0.38;2015
11.01.2015;33;1;0.33;2015
12.01.2015;46;1;0.46;2015
13.01.2015;40;1;0.4;2015
14.01.2015;40;1;0.4;2015
15.01.2015;44;1;0.44;2015
16.01.2015;40;1;0.4;2015
17.01.2015;48;1;0.48;2015
18.01.2015;60;1;0.6;2015
19.01.2015;55;1;0.55;2015
20.01.2015;53;1;0.53;2015
21.01.2015;52;1;0.52;2015
22.01.2015;52;1;0.52;2015
23.01.2015;50;1;0.5;2015
24.01.2015;51;1;0.51;2015
25.01.2015;57;1;0.57;2015
26.01.2015;58;1;0.58;2015
27.01.2015;72;1;0.72;2015
28.01.2015;95;1;0.95;2015
29.01.2015;96;1;0.96;2015
30.01.2015;97;1;0.97;2015
31.01.2015;100;1;1;2015
01.02.2015;92;2;0.92;2015
02.02.2015;110;2;1.1;2015
03.02.2015;107;2;1.07;2015
04.02.2015;100;2;1;2015
05.02.2015;95;2;0.95;2015
06.02.2015;93;2;0.93;2015
07.02.2015;90;2;0.9;2015
08.02.2015;89;2;0.89;2015
09.02.2015;94;2;0.94;2015
10.02.2015;90;2;0.9;2015
11.02.2015;87;2;0.87;2015
12.02.2015;85;2;0.85;2015
13.02.2015;85;2;0.85;2015
14.02.2015;84;2;0.84;2015
15.02.2015;82;2;0.82;2015
16.02.2015;82;2;0.82;2015
17.02.2015;81;2;0.81;2015
18.02.2015;80;2;0.8;2015
19.02.2015;80;2;0.8;2015
20.02.2015;79;2;0.79;2015
21.02.2015;79;2;0.79;2015
22.02.2015;82;2;0.82;2015
23.02.2015;80;2;0.8;2015
24.02.2015;88;2;0.88;2015
25.02.2015;95;2;0.95;2015
26.02.2015;91;2;0.91;2015
27.02.2015;90;2;0.9;2015
28.02.2015;102;2;1.02;2015
01.03.2015;92;3;0.92;2015
02.03.2015;88;3;0.88;2015
03.03.2015;95;3;0.95;2015
04.03.2015;102;3;1.02;2015
05.03.2015;103;3;1.03;2015
06.03.2015;105;3;1.05;2015
07.03.2015;100;3;1;2015
08.03.2015;95;3;0.95;2015
09.03.2015;91;3;0.91;2015
10.03.2015;89;3;0.89;2015
11.03.2015;88;3;0.88;2015
12.03.2015;87;3;0.87;2015
13.03.2015;86;3;0.86;2015
14.03.2015;86;3;0.86;2015
15.03.2015;85;3;0.85;2015
16.03.2015;85;3;0.85;2015
17.03.2015;83;3;0.83;2015
18.03.2015;81;3;0.81;2015
19.03.2015;80;3;0.8;2015
20.03.2015;78;3;0.78;2015
21.03.2015;76;3;0.76;2015
22.03.2015;87;3;0.87;2015
23.03.2015;80;3;0.8;2015
24.03.2015;77;3;0.77;2015
25.03.2015;76;3;0.76;2015
26.03.2015;75;3;0.75;2015
27.03.2015;77;3;0.77;2015
28.03.2015;77;3;0.77;2015
29.03.2015;76;3;0.76;2015
30.03.2015;70;3;0.7;2015
31.03.2015;73;3;0.73;2015
01.04.2015;87;4;0.87;2015
02.04.2015;107;4;1.07;2015
03.04.2015;124;4;1.24;2015
04.04.2015;115;4;1.15;2015
05.04.2015;114;4;1.14;2015
06.04.2015;113;4;1.13;2015
07.04.2015;122;4;1.22;2015
08.04.2015;109;4;1.09;2015
09.04.2015;105;4;1.05;2015
10.04.2015;98;4;0.98;2015
11.04.2015;90;4;0.9;2015
12.04.2015;85;4;0.85;2015
13.04.2015;80;4;0.8;2015
14.04.2015;75;4;0.75;2015
15.04.2015;72;4;0.72;2015
16.04.2015;69;4;0.69;2015
17.04.2015;65;4;0.65;2015
18.04.2015;62;4;0.62;2015
19.04.2015;60;4;0.6;2015
20.04.2015;57;4;0.57;2015
21.04.2015;51;4;0.51;2015
22.04.2015;48;4;0.48;2015
23.04.2015;44;4;0.44;2015
24.04.2015;39;4;0.39;2015
25.04.2015;33;4;0.33;2015
26.04.2015;30;4;0.3;2015
27.04.2015;24;4;0.24;2015
28.04.2015;20;4;0.2;2015
29.04.2015;18;4;0.18;2015
30.04.2015;13;4;0.13;2015
01.05.2015;5;5;0.05;2015
02.05.2015;0;5;0;2015
03.05.2015;0;5;0;2015
04.05.2015;0;5;0;2015
05.05.2015;0;5;0;2015
06.05.2015;0;5;0;2015
07.05.2015;0;5;0;2015
08.05.2015;0;5;0;2015
09.05.2015;0;5;0;2015
10.05.2015;0;5;0;2015
11.05.2015;0;5;0;2015
12.05.2015;0;5;0;2015
13.05.2015;0;5;0;2015
14.05.2015;0;5;0;2015
15.05.2015;0;5;0;2015
16.05.2015;0;5;0;2015
17.05.2015;0;5;0;2015
18.05.2015;0;5;0;2015
19.05.2015;0;5;0;2015
20.05.2015;0;5;0;2015
21.05.2015;5;5;0.05;2015
22.05.2015;0;5;0;2015
23.05.2015;0;5;0;2015
24.05.2015;0;5;0;2015
25.05.2015;0;5;0;2015
26.05.2015;0;5;0;2015
27.05.2015;0;5;0;2015
28.05.2015;0;5;0;2015
29.05.2015;0;5;0;2015
30.05.2015;0;5;0;2015
31.05.2015;0;5;0;2015
01.06.2015;0;6;0;2015
02.06.2015;0;6;0;2015
03.06.2015;0;6;0;2015
04.06.2015;0;6;0;2015
05.06.2015;0;6;0;2015
06.06.2015;0;6;0;2015
07.06.2015;0;6;0;2015
08.06.2015;0;6;0;2015
09.06.2015;0;6;0;2015
10.06.2015;0;6;0;2015
11.06.2015;0;6;0;2015
12.06.2015;0;6;0;2015
13.06.2015;0;6;0;2015
14.06.2015;0;6;0;2015
15.06.2015;0;6;0;2015
16.06.2015;0;6;0;2015
17.06.2015;0;6;0;2015
18.06.2015;0;6;0;2015
19.06.2015;0;6;0;2015
20.06.2015;0;6;0;2015
21.06.2015;0;6;0;2015
22.06.2015;0;6;0;2015
23.06.2015;0;6;0;2015
24.06.2015;0;6;0;2015
25.06.2015;0;6;0;2015
26.06.2015;0;6;0;2015
27.06.2015;0;6;0;2015
28.06.2015;0;6;0;2015
29.06.2015;0;6;0;2015
30.06.2015;0;6;0;2015
01.07.2015;0;7;0;2015
02.07.2015;0;7;0;2015
03.07.2015;0;7;0;2015
04.07.2015;0;7;0;2015
05.07.2015;0;7;0;2015
06.07.2015;0;7;0;2015
07.07.2015;0;7;0;2015
08.07.2015;0;7;0;2015
09.07.2015;0;7;0;2015
10.07.2015;0;7;0;2015
11.07.2015;0;7;0;2015
12.07.2015;0;7;0;2015
13.07.2015;0;7;0;2015
14.07.2015;0;7;0;2015
15.07.2015;0;7;0;2015
16.07.2015;0;7;0;2015
17.07.2015;0;7;0;2015
18.07.2015;0;7;0;2015
19.07.2015;0;7;0;2015
20.07.2015;0;7;0;2015
21.07.2015;0;7;0;2015
22.07.2015;0;7;0;2015
23.07.2015;0;7;0;2015
24.07.2015;0;7;0;2015
25.07.2015;0;7;0;2015
26.07.2015;0;7;0;2015
27.07.2015;0;7;0;2015
28.07.2015;0;7;0;2015
29.07.2015;0;7;0;2015
30.07.2015;0;7;0;2015
31.07.2015;0;7;0;2015
01.08.2015;0;8;0;2015
02.08.2015;0;8;0;2015
03.08.2015;0;8;0;2015
04.08.2015;0;8;0;2015
05.08.2015;0;8;0;2015
06.08.2015;0;8;0;2015
07.08.2015;0;8;0;2015
08.08.2015;0;8;0;2015
09.08.2015;0;8;0;2015
10.08.2015;0;8;0;2015
11.08.2015;0;8;0;2015
12.08.2015;0;8;0;2015
13.08.2015;0;8;0;2015
14.08.2015;0;8;0;2015
